time/steps,time/epochs,time/steps_per_second,time/dataset,time/extras_step,time/processor,time/train_step,lr/actor,train/q_loss,train/v_loss,train/actor_loss,train/v,train/q,train/adv,train/replay_reward_loss,train/r_var,train/r_qv,train/reward_rp_real,train/reg1,train/reg2,time/validation,time/eval,eval/score,eval/reward,eval/length,eval/reward_std,step,eval/TimeLimit.truncated
325000,0,17.543714940732556,0.0012004375457763672,5.9604644775390625e-06,0.006314754486083984,0.041747093200683594,0.0002283747847073896,3.1172198677062988,0.9280973934829235,4.210162519991398,56.4296728515625,56.32336064147949,-0.30300194005295633,1.4083390568494796,1.231580879688263,0.7383161542341113,0.7405366963148117,1.231580879688263,1.8115498486757278,1.6927719116210938e-05,74.75642395019531,0.24659294807887147,782.282274425798,757.1,90.26860389332982,325000,1.0
330000,0,13.215567071807765,0.0009019374847412109,4.5299530029296875e-06,0.015027046203613281,0.062383174896240234,0.00022635621236255382,2.992784509897232,0.947329919397831,4.10435414929688,56.28221734619141,56.171863761901854,-0.3006885718032718,1.3611524288654326,1.1949030678868293,0.742046912394464,0.7429433019161225,1.1949030678868293,1.7323419017791748,1.9073486328125e-05,108.72791051864624,0.7564492866720663,2441.646593539913,1000.0,37.474830934151775,330000,1.0
335000,0,13.275091156456867,0.001177072525024414,4.5299530029296875e-06,0.009727239608764648,0.05749058723449707,0.00022431880026485941,3.701040832281113,1.025523413836956,4.426101586490869,56.202560409545896,56.08737831878662,-0.3132513057515025,1.6265937551259995,1.4111031478643417,0.7414000502042473,0.7423931342363358,1.4111031478643417,2.1754866656064986,1.52587890625e-05,41.91811442375183,0.20319672643567407,641.0461333242063,369.4,14.623978517676484,335000,1.0
340000,0,16.67512832974579,0.0007829666137695312,5.245208740234375e-06,0.0071947574615478516,0.051859378814697266,0.0002222630511152552,3.0828162984848024,1.0437488551437855,4.491183815300465,56.38824797821045,56.27989552307129,-0.3096584033481777,1.3969284884929658,1.1933783938884734,0.7412790391072631,0.742425665974617,1.1933783938884734,1.7892482496500015,2.1219253540039062e-05,93.79709100723267,0.7053148519027612,2275.2258783079037,857.6,669.8283663756777,340000,1.0
345000,0,34.84112303557325,0.0008175373077392578,4.76837158203125e-06,0.002302408218383789,0.025115013122558594,0.00022018947213908366,3.03641011929512,1.006289507985115,4.366169490098954,56.30815853881836,56.20739649963379,-0.30663150328584016,1.381973878622055,1.1896090579032899,0.7428603259623051,0.7431885287761688,1.1896090579032899,1.759557358264923,2.193450927734375e-05,64.09705686569214,0.7982016579625312,2577.5327048099366,1000.0,17.37084352674905,345000,1.0
350000,0,34.57706672857222,0.0009732246398925781,4.0531158447265625e-06,0.0009987354278564453,0.024699926376342773,0.00021809857496092987,3.1978556985855104,0.9542793400287628,4.347277872279286,56.27949370574951,56.17661787414551,-0.30095687064900994,1.4390176124572753,1.2626228200793266,0.742564327083528,0.7444520950317383,1.2626228200793266,1.8600796090960503,6.198883056640625e-05,42.07584357261658,0.7143208375401066,2304.536509742435,1000.0,427.94145945789217,350000,1.0
355000,0,36.9535339378895,0.0007555484771728516,4.76837158203125e-06,0.0010135173797607422,0.026677370071411133,0.0002159908754783852,2.9262691588401792,0.9463298862576485,4.182933979928493,56.34735318756103,56.240868293762205,-0.303070371452719,1.336503014922142,1.1606694980859757,0.7409870462343097,0.7419990452528,1.1606694980859757,1.6918165022134781,2.1219253540039062e-05,43.405665159225464,0.8071228828630049,2606.567476297695,1000.0,73.64911407199244,355000,1.0
360000,0,33.15440841360903,0.0011060237884521484,5.9604644775390625e-06,0.008345603942871094,0.02170562744140625,0.00021386689373475938,3.1148816888332367,0.9809078906178474,4.297790743201971,56.35157713317871,56.24807748413086,-0.30099551916867495,1.4075858075618743,1.2486737982034684,0.7423151216506958,0.7422231600284577,1.2486737982034684,1.8088634716272354,2.1457672119140625e-05,45.15204215049744,0.7735374084520968,2497.2611214296676,1000.0,17.07446276522221,360000,1.0
365000,0,32.16474024521958,0.0010361671447753906,4.5299530029296875e-06,0.0026378631591796875,0.03721928596496582,0.00021172715379076524,3.0382833485603333,1.0584990506768226,4.087549332469702,56.332786781311036,56.22845625305176,-0.3044641689416021,1.3787715114355088,1.201815354704857,0.7408448237963021,0.7419453758001328,1.201815354704857,1.7613324465751647,1.5020370483398438e-05,44.17014670372009,0.7857179468978,2536.9035645150407,1000.0,31.81463672894345,365000,1.0
370000,0,30.174883220370855,0.0013828277587890625,7.152557373046875e-06,0.006353139877319336,0.023958444595336914,0.0002095721835952156,3.182501097202301,1.008886782348156,3.9984503080844878,56.20087812042237,56.09563271331787,-0.3037206599526107,1.4323887685537338,1.2565294223427772,0.741670664049685,0.742120508313179,1.2565294223427772,1.851991709470749,2.288818359375e-05,48.23655104637146,0.7511443167941875,2424.381185496509,1000.0,65.21291190428836,370000,1.0
375000,0,23.95431898649392,0.0010509490966796875,6.198883056640625e-06,0.007449626922607422,0.045571088790893555,0.00020740251485476177,2.8719250507354737,0.9808393431901932,4.03300458624959,56.332085594177244,56.23284138488769,-0.3034197506345809,1.3165602250099182,1.1527562316656113,0.7426490702107549,0.7419740242958068,1.1527562316656113,1.6573152462244034,1.6927719116210938e-05,47.66160774230957,0.808235356216478,2610.1881012639583,959.8,168.84906216939228,375000,1.0
380000,0,31.099637127499285,0.0011265277862548828,8.344650268554688e-06,0.008460283279418945,0.026444673538208008,0.0002052186829027009,2.808959786891937,0.9651527742445469,4.1242089686244725,56.2741810836792,56.16700261688232,-0.3015861583389342,1.2947238167524338,1.1075241789221764,0.7413740848079324,0.7426814843416214,1.1075241789221764,1.6177409019470215,1.1444091796875e-05,43.05600070953369,0.7663199153427448,2473.7712682444426,986.7,95.30222615307773,380000,1.0
385000,0,25.16752019019074,0.0008816719055175781,5.7220458984375e-06,0.001306772232055664,0.0309603214263916,0.00020302122656688782,3.291507224321365,0.9976251375079155,4.209042309314013,56.28591045379639,56.17411246490479,-0.30629874881729485,1.470839569926262,1.2951090928316116,0.7401176227312535,0.7413564089536667,1.2951090928316116,1.9206650005578996,1.9550323486328125e-05,51.321518659591675,0.8642594460124284,2792.522552326693,1000.0,33.78388552139172,385000,1.0
390000,0,12.113076831847776,0.0007855892181396484,4.5299530029296875e-06,0.022221088409423828,0.06206679344177246,0.0002008106880367936,3.2080556650161745,1.0018738204836846,4.13088604837656,56.381931297302245,56.27470599365235,-0.3069896405860782,1.4424327939748764,1.2567331436872482,0.7396149195060134,0.7410025082826615,1.2567331436872482,1.8682731856703758,5.984306335449219e-05,91.93952560424805,0.7426914555324832,2396.8707373361585,1000.0,25.624927545619713,390000,1.0
395000,0,37.90545138848974,0.0011143684387207031,4.5299530029296875e-06,0.001283407211303711,0.022709131240844727,0.00019858761272972193,3.124417046546936,0.9650221255719662,3.9945743640959264,56.16806450653076,56.057453659057614,-0.3022006073966622,1.4124823627471923,1.243969823360443,0.739262286350131,0.7421268787384033,1.243969823360443,1.8153351248502732,1.3589859008789062e-05,41.58248496055603,0.7523013166947943,2428.146725329912,1000.0,19.564095658741028,395000,1.0
400000,0,42.470699366586416,0.0007081031799316406,4.291534423828125e-06,0.005124568939208984,0.02262592315673828,0.00019635254915624257,2.839121622800827,1.0144365519285201,3.952658454954624,56.288892776489256,56.18449897003174,-0.30419985693693163,1.3056979087591172,1.140582924604416,0.741192089125514,0.7417385294437409,1.140582924604416,1.636863624215126,1.430511474609375e-05,34.5395872592926,0.7310944196943483,2359.127345677273,1000.0,21.331937691266837,400000,1.0
405000,0,31.814751019678372,0.0006642341613769531,3.5762786865234375e-06,0.007662773132324219,0.01991128921508789,0.0001941060487848462,3.0114041526317594,1.0277249586582184,4.070601416915655,56.141729179382324,56.04211182403564,-0.30581506169587375,1.371637093782425,1.2081958519220353,0.7416338460706174,0.7431663596630096,1.2081958519220353,1.7436362684965134,1.5020370483398438e-05,41.33411264419556,0.7566453566748209,2442.2847175407196,1000.0,22.59958287265483,405000,1.0
410000,0,82.7078993570272,0.0006003379821777344,3.337860107421875e-06,0.0007109642028808594,0.012174367904663086,0.00019184866590588528,3.070588079214096,0.9841333045065404,3.970879299134016,56.32546911621094,56.21961775970459,-0.30763957494869826,1.3921595739126205,1.1851547700762748,0.741337885722518,0.7416875847578048,1.1851547700762748,1.781783245921135,1.2159347534179688e-05,15.524539709091187,0.5248825974706526,1687.9960601044488,1000.0,595.1547010336895,410000,1.0
415000,0,67.63798349952785,0.0006918907165527344,4.5299530029296875e-06,0.0006282329559326172,0.012541532516479492,0.00018958095749480744,3.361574558019638,1.0409826102256774,4.136644136488438,56.32278830718994,56.204367225646976,-0.30851913765631617,1.5000717611312866,1.3170583020448685,0.7379453602433205,0.7423732049465179,1.3170583020448685,1.9630479246377945,1.0967254638671875e-05,20.385602951049805,0.40741581664369103,1305.691928467515,1000.0,597.3977310270167,415000,1.0
420000,0,22.504444681264708,0.0018031597137451172,4.76837158203125e-06,0.002219676971435547,0.03948235511779785,0.00018730348307473196,2.958872918486595,1.0573828657865525,3.972891261279583,56.361209480285645,56.261724517822266,-0.3049125871062279,1.348822651386261,1.1773769536018373,0.7419591121710837,0.7429154660701752,1.1773769536018373,1.7112335734963418,2.2649765014648438e-05,48.51691436767578,0.773628757978976,2497.5584250699235,1000.0,56.208611249774805,420000,1.0
425000,0,23.183939463548818,0.0008685588836669922,5.4836273193359375e-06,0.011186361312866211,0.027306795120239258,0.00018501680457838954,2.9654989256858824,1.0080802921056748,3.841334817364812,56.31062288665772,56.20892673492432,-0.3029289392977953,1.3498133226633071,1.183857947230339,0.7422431463599205,0.7429136344194412,1.183857947230339,1.715459076166153,2.5272369384765625e-05,66.84170436859131,0.3055977208079664,974.3175736127298,1000.0,0.3270700963638417,425000,1.0
430000,0,27.79179672393054,0.0010199546813964844,5.9604644775390625e-06,0.0007815361022949219,0.02807307243347168,0.00018272148620948505,3.0242403733730314,1.00827392578125,3.9246242538690566,56.256841316223145,56.148963256835934,-0.3068272807020694,1.375254042983055,1.2052494574189185,0.7423240805193781,0.7432370200157166,1.2052494574189185,1.7519793503284455,1.8358230590820312e-05,71.06988978385925,0.743794888817004,2400.4619407443756,1000.0,31.37833953814056,430000,1.0
435000,0,12.654272504989583,0.0006651878356933594,4.0531158447265625e-06,0.016660451889038086,0.05266618728637695,0.00018041809430348096,3.205792005300522,1.007692007780075,3.9442248581051826,56.244820808410644,56.14667874145508,-0.3067888362109661,1.4439774258136748,1.2479425029754638,0.7443685479164124,0.7437300117015838,1.2479425029754638,1.8653453627824783,1.52587890625e-05,82.57380700111389,0.7473856851389356,2412.1484470066293,969.5,234.6859435512071,435000,1.0
440000,0,29.639543413950346,0.0008943080902099609,4.76837158203125e-06,0.0007143020629882812,0.020444154739379883,0.00017810719718786258,3.0314821367263796,0.9512981325984001,3.868790480427444,56.250343467712405,56.15373169708252,-0.3034681380335242,1.375095807671547,1.1855158870220184,0.7414869740530848,0.7427508798837662,1.1855158870220184,1.7570954036712647,1.9073486328125e-05,67.48496723175049,0.8090326104250737,2612.782822731299,1000.0,38.577614531120645,440000,1.0
445000,0,27.31518309973077,0.0007100105285644531,3.814697265625e-06,0.0007815361022949219,0.032402992248535156,0.00017578936504191535,2.92149249792099,0.9441204752922058,3.73772997353971,56.234496627807616,56.14077610015869,-0.3000662609487772,1.3363795722723006,1.1748851594924927,0.7439320098608733,0.7428810917139054,1.1748851594924927,1.6873701191544532,2.47955322265625e-05,50.510613441467285,0.7564626438898667,2441.6900655710374,1000.0,34.561518666008574,445000,1.0
450000,0,47.193906742822854,0.001096487045288086,5.9604644775390625e-06,0.0031785964965820312,0.02336573600769043,0.00017346516975603855,3.026012096166611,1.0080881552100183,3.990957135438919,56.18548918914795,56.08785531616211,-0.3079361552484334,1.3763438065052032,1.1994502575993538,0.7428725812807679,0.742645763874054,1.1994502575993538,1.7532188003659248,1.3828277587890625e-05,30.754854917526245,0.7771127419385694,2508.8973027758807,1000.0,25.109727216726643,450000,1.0
455000,0,40.95746255720251,0.0010492801666259766,4.76837158203125e-06,0.0006852149963378906,0.021043062210083008,0.00017113518479064196,3.1833893210887907,0.9857309497594834,3.8931562150418757,56.28629407501221,56.17480207824707,-0.30586028334125875,1.4333523601293563,1.2666076828241348,0.741114701628685,0.7419138394594192,1.2666076828241348,1.851512329518795,1.8358230590820312e-05,8.818621397018433,0.08689011172122538,262.517846186256,231.4,1.9356067814026514,455000,1.0
460000,0,69.8333175883991,0.0005452632904052734,3.337860107421875e-06,0.0003695487976074219,0.009754657745361328,0.00016879998503464987,3.1862854714393616,1.04969285094738,3.91215116943419,56.27722006225586,56.166545288085935,-0.31049909321218727,1.4335126696825027,1.248890948176384,0.7413569847419857,0.7415320001840592,1.248890948176384,1.8536656076908111,1.3589859008789062e-05,18.707456350326538,0.7477270542809176,2413.259457561907,1000.0,17.993445117421228,460000,1.0
465000,0,47.062456352006144,0.004865884780883789,6.67572021484375e-06,0.002481698989868164,0.01919245719909668,0.00016646014666366066,3.0756976034641266,1.0126070070266724,3.9901888521313666,56.22091316223145,56.11266371154785,-0.30924729178100824,1.392926034092903,1.2240450624227524,0.7427105630040168,0.7426392135620117,1.2240450624227524,1.7837271854877472,1.6689300537109375e-05,57.64192867279053,0.7771910146685965,2509.1520470352634,1000.0,19.341881363246664,465000,1.0
470000,0,19.83561993458087,0.0014896392822265625,6.4373016357421875e-06,0.0016100406646728516,0.02918219566345215,0.00016411624699778126,2.947591818809509,0.9693902408480645,3.922183489382267,56.250585861206055,56.141578285217285,-0.3050241382364184,1.3456377232074737,1.1822226216197014,0.7412517933994531,0.7433493001461029,1.1822226216197014,1.7033811327219008,2.4318695068359375e-05,74.8432400226593,0.7867964251137697,2540.4135498482815,1000.0,24.9320282192399,470000,1.0
475000,0,45.374037797187604,0.0007989406585693359,4.76837158203125e-06,0.0008711814880371094,0.017520427703857422,0.00016176886435918016,3.032742081642151,1.020086919605732,3.87571591719985,56.344345161437985,56.24933229827881,-0.30776444570347666,1.379199366927147,1.200350238740444,0.7407946658879518,0.743209640622139,1.200350238740444,1.7573572517633438,1.430511474609375e-05,33.50277018547058,0.7274592974570662,2347.296577518525,1000.0,213.18159657265227,475000,1.0
480000,0,49.30812686454149,0.0007371902465820312,4.5299530029296875e-06,0.0017223358154296875,0.023220300674438477,0.00015941857792940047,2.8430402561426162,0.9682925488352776,3.9753083879053595,56.33823761749267,56.22816443634033,-0.30167872496694326,1.3058456624746322,1.1460162420868873,0.7396585938856005,0.7406890120506286,1.1460162420868873,1.6401692722439767,1.8835067749023438e-05,33.161805868148804,0.7984848403962246,2578.454342515898,1000.0,34.270714248933594,480000,1.0
485000,0,47.844679274753695,0.0008730888366699219,4.291534423828125e-06,0.0017230510711669922,0.017191648483276367,0.0001570659676064511,2.8786345393657684,1.057599956393242,3.9704574521631004,56.148764488220216,56.04564293670654,-0.3096021333113313,1.3217300651073456,1.152834491968155,0.742703790396452,0.7430111562013626,1.152834491968155,1.6609239180088042,1.0013580322265625e-05,32.699405908584595,0.48568161282495803,1560.4136211478417,1000.0,707.7029955768807,485000,1.0
490000,0,47.003260628870144,0.0011854171752929688,4.76837158203125e-06,0.0007498264312744141,0.018981218338012695,0.00015471161386172494,2.8641983535289763,1.006669389694929,3.9991118882000447,56.1596450881958,56.05616129302979,-0.3064539682753384,1.3174013978242873,1.1413826689720155,0.7404400040321052,0.742516767501831,1.1413826689720155,1.6523101016283035,1.2636184692382812e-05,14.075445175170898,0.24188818574405074,766.9702852292833,452.9,842.8917196138933,490000,1.0
495000,0,52.27836769001279,0.0011534690856933594,4.291534423828125e-06,0.0008292198181152344,0.013571977615356445,0.00015235609759677835,3.0272432174682615,0.9868589734435081,3.689047196999192,56.156198478698734,56.05486426544189,-0.30232218374311925,1.3787740458250046,1.2056583126783371,0.741505529684946,0.7426881009340286,1.2056583126783371,1.7538243535161018,1.52587890625e-05,30.43399167060852,0.7723794083758087,2493.492326452192,1000.0,43.50154085209128,495000,1.0
500000,0,23.397181103971924,0.0008146762847900391,4.291534423828125e-06,0.006209373474121094,0.054024696350097656,0.00015000000000000622,2.9103039989471435,0.9788337355852127,3.4425194371938703,56.20949868011475,56.107664978027344,-0.30088887115754187,1.3312048543691635,1.188351433634758,0.7434185656607151,0.7427053633928299,1.188351433634758,1.6813418451547624,1.6689300537109375e-05,82.87995839118958,0.44722164887027055,1435.242887609617,1000.0,665.7795232362735,500000,1.0
505000,0,64.50823266251582,0.0008511543273925781,4.0531158447265625e-06,0.0006763935089111328,0.012665033340454102,0.00014764390240323271,2.89282914018631,0.9716271397471428,3.7502864494621755,56.190566413879395,56.086239128112794,-0.30418988156318666,1.326120182275772,1.1607282421588898,0.7417754384577274,0.7424815294742584,1.1607282421588898,1.6702368482351304,1.3589859008789062e-05,18.240132093429565,0.3127247525888282,997.5130138635775,1000.0,1.2293952698426083,505000,1.0
510000,0,81.45870191663056,0.0006673336029052734,3.337860107421875e-06,0.0003840923309326172,0.010503053665161133,0.00014528838613828547,3.119906688451767,0.9862525089085102,3.8331488569676875,56.104867378234864,55.99973918151856,-0.3056974702253938,1.4119221366643906,1.243881279706955,0.7406354450955986,0.7434498084783554,1.243881279706955,1.811471680521965,1.239776611328125e-05,21.022405862808228,0.7071009904645997,2281.0389954041557,1000.0,508.5913386600878,510000,1.0
